id,isdeleted,name,currencyisocode,setupownerid,createddate,createdbyid,lastmodifieddate,lastmodifiedbyid,systemmodstamp,lastvieweddate,lastreferenceddate,desc__c,enabled__c,label__c,value__c,
aA93B0000008QWnSAM,false,CHStore.HP.BC.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,FALSE,
aA93B0000008QWoSAM,false,CHStore.All.css.102,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,css/bootstrap_overwrite.css,
aA93B0000008QWpSAM,false,CHStore.All.css.100,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,css/styles.css,
aA93B0000008QWqSAM,false,IRStore.CO.BIE.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,c__cc_jci_CheckoutReviewInclude,
aA93B0000008QWrSAM,false,IRStore.All.PMT_cpo.Pay,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,c__cc_jci_CustomPOPay,
aA93B0000008QWsSAM,false,IRStore.MA.BIE.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,c__cc_jci_MyAccountContactInfoInclude,
aA93B0000008QWtSAM,false,IRStore.PLP.BIE.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,c__cc_jci_ProductListInclude,
aA93B0000008QZASA2,false,wireframe.HP.CS.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZBSA2,false,wireframe.HP.BC.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZCSA2,false,Global.All.PM.DsplMsg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZDSA2,false,Wireframe.HP.MC.DsplImg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,,
aA93B0000008QZESA2,false,Global.All.C.fltUsr,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,TRUE/FALSE: Filter MyAccount/MyCarts based on User rather than Owner.,true,,FALSE,
aA93B0000008QZFSA2,false,Global.All.C.crtCke,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,TRUE/FALSE: Whether or not to set the cart id cookie for anonymous carts.,true,,FALSE,
aA93B0000008QZGSA2,false,Global.CO.PayShip.ReqDelivDate,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,TRUE/FALSE: Require delivery date to be selected during checkout,true,,FALSE,
aA93B0000008QZHSA2,false,Global.CO.SO.ShowReqDate,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,TRUE/FALSE: Display the requested shipping date calendar in shipping section of checkout,true,,FALSE,
aA93B0000008QZISA2,false,Global.All.PL.DefSort,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,What field the product list page should default to for sorting,true,,sequence,
aA93B0000008QQhSAM,false,wireframe.PDP.tmpl,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,cc_tmpl_Catalog,
aA93B0000008QQiSAM,false,Wireframe.HP.MC.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,FALSE,
aA93B0000008QQjSAM,false,wireframe.HP.PM.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,,
aA93B0000008QQkSAM,false,Global.All.MC.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,FALSE,
aA93B0000008QQlSAM,false,Global.All.PD.DsplCD1,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQmSAM,false,Global.All.PD.DsplCD3,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQnSAM,false,Global.All.PD.DsplCD2,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,FALSE,
aA93B0000008QQoSAM,false,Global.All.PL.DsplPgItm,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQpSAM,false,Global.CA.C.EnableEmailCart,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQqSAM,false,Global.All.PL.DsplSvPrc,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QT7SAM,false,CHStore.HP.CS.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QT8SAM,false,CHStore.MA.UP.ShowCF2,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,FALSE,
aA93B0000008QT9SAM,false,CHStore.MA.UP.ShowCF1,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,FALSE,
aA93B0000008QTASA2,false,CHStore.PLP.QO.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,FALSE,
aA93B0000008QTBSA2,false,IRStore.MA.MO.DsplPONumber,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QTCSA2,false,IRStore.MA.MO.ShAmdBt,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,FALSE,
aA93B0000008QTDSA2,false,CHStore.CO.BIE.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,c__cc_jci_CheckoutReviewInclude,
aA93B0000008QTESA2,false,wireframe.PW.tmpl,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,cc_tmpl_Login,
aA93B0000008QTFSA2,false,Global.All.QO.DsplAddMore,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,false,,TRUE,
aA93B0000008QTGSA2,false,wireframe.All.GA.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QVdSAM,false,IRStore.CA.C.EnableEmailCart,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,FALSE,
aA93B0000008QVeSAM,false,IRStore.HP.MC.DsplMsg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,,
aA93B0000008QVfSAM,false,IRStore.HP.QO.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,cc_store_QuickOrderWidgetIncl,
aA93B0000008QVgSAM,false,IRStore.HP.BC.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,,
aA93B0000008QVhSAM,false,IRStore.HP.MC.DsplImg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,,
aA93B0000008QViSAM,false,Global.MA.UP.ShowCF2,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QVjSAM,false,wireframe.HP.QO.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,FALSE,
aA93B0000008QVkSAM,false,wireframe.HP.PM.DsplMsg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,,
aA93B0000008QVlSAM,false,Global.All.PL.DsplAddtlSku,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QVmSAM,false,Global.All.BC.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QWuSAM,false,IRStore.PLP.BIE.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QWvSAM,false,CHStore.All.PMT_cpo.Pay,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,c__cc_jci_CustomPOPay,
aA93B0000008QWwSAM,false,IRStore.HP.CS.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QWxSAM,false,IRStore.MA.UP.ShowCF2,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QWySAM,false,IRStore.MA.UP.ShowCF1,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QWzSAM,false,IRStore.PDP.PS.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,FALSE,
aA93B0000008QX0SAM,false,IRStore.RG.tmpl,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,cc_tmpl_OneColRD,
aA93B0000008QX1SAM,false,IRStore.HP.MC.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,FALSE,
aA93B0000008QX2SAM,false,IRStore.HP.H.TagLine,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,false,,images/home/tagline.gif,
aA93B0000008QX3SAM,false,IRStore.HP.CT.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,FALSE,
aA93B0000008QZJSA2,false,Global.All.PL.SortAsc,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,Default sort direction for product list,true,,true,
aA93B0000008QZKSA2,false,Global.MA.MO.filteff,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,Whether or not to filter my orders based on effective account,true,,TRUE,
aA93B0000008QZLSA2,false,CHStore.PLP.BIE.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZMSA2,false,CHStore.PLP.BIE.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,c__cc_jci_ProductListInclude,
aA93B0000008QZNSA2,false,IRStore.All.SB.ACE,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZOSA2,false,IRStore.All.SRCH.ACE,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZPSA2,false,CHStore.HP.SB.ACE,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZQSA2,false,CHStore.All.SRCH.ACE,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZRSA2,false,CHStore.CO.BIE.Enabled,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,TRUE,
aA93B0000008QZSSA2,false,IRStore.All.css.100,USD,00D3B0000008umVUAQ,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,005G0000007ZFITIA4,2017-03-01 14:13:07,,,,true,,css/styles.css,
aA93B0000008QQrSAM,false,Global.All.CT.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,cc_store_LeftNavIncl,
aA93B0000008QQsSAM,false,wireframe.HP.BC.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,,
aA93B0000008QQtSAM,false,Global.All.PM.DsplImg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQuSAM,false,Global.All.C.DsplAddtInfo,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQvSAM,false,Wireframe.HP.BC.PIName,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,,
aA93B0000008QQwSAM,false,Global.All.PD.DsplType,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQxSAM,false,Global.All.BC.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,false,,FALSE,
aA93B0000008QQySAM,false,Global.All.C.DsplAvlb,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,,true,,TRUE,
aA93B0000008QQzSAM,false,Global.All.reg.cmpyType,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,Default Company Type,true,,ISP,
aA93B0000008QR0SAM,false,Global.All.FP.colNum,USD,00D3B0000008umVUAQ,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,005G0000007ZFITIA4,2017-03-01 14:13:02,,,Number of columns in Featured Product widget,true,,2,
aA93B0000008QTHSA2,false,Global.All.CT.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,FALSE,
aA93B0000008QTISA2,false,wireframe.HP.MC.DsplImg,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,,
aA93B0000008QTJSA2,false,Global.MA.WL.DsplShortDesc,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QTKSA2,false,Wireframe.HP.H.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,FALSE,
aA93B0000008QTLSA2,false,Global.All.PLP.DsplUOM,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,TRUE,
aA93B0000008QTMSA2,false,HomepageSplash,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,HomepageSplash,
aA93B0000008QTNSA2,false,Wireframe.HP.CT.UsePI,USD,00D3B0000008umVUAQ,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,005G0000007ZFITIA4,2017-03-01 14:13:05,,,,true,,FALSE,
